ID,sex,age,handedness,condition,leftButton,block,trial,intensity,direction,intF,response,respF,correct,sayhigh,sayhi,rt,TS_MoogStart,TS_Resp,order
4,w,20,right,speeded,high,2,109,0.052,0,low,0,left,0,high,1,1.39600000000002,490.318,491.714,0
4,w,20,right,speeded,high,2,110,0.055,1,low,0,left,0,high,1,1.101,494.866,495.967,0
4,w,20,right,speeded,high,2,111,0.071,0,high,0,left,1,high,1,1.16699999999997,499.398,500.565,0
4,w,20,right,speeded,high,2,112,0.055,1,low,0,left,0,high,1,1.30599999999998,503.963,505.269,0
4,w,20,right,speeded,high,2,113,0.046,0,low,1,right,1,low,0,1.59199999999998,508.478,510.07,0
4,w,20,right,speeded,high,2,114,0.071,1,high,0,left,1,high,1,1.22699999999998,513.01,514.237,0
4,w,20,right,speeded,high,2,115,0.071,0,high,0,left,1,high,1,1.11699999999996,517.541,518.658,0
4,w,20,right,speeded,high,2,116,0.046,1,low,0,left,0,high,1,1.45699999999999,522.09,523.547,0
4,w,20,right,speeded,high,2,117,0.074,0,high,0,left,1,high,1,1.12199999999996,526.605,527.727,0
4,w,20,right,speeded,high,2,118,0.068,1,high,0,left,1,high,1,1.21799999999996,531.187,532.405,0
4,w,20,right,speeded,high,2,119,0.068,0,high,0,left,1,high,1,1.58300000000008,535.785,537.368,0
4,w,20,right,speeded,high,2,120,0.071,1,high,0,left,1,high,1,1.51300000000003,540.333,541.846,0
4,w,20,right,speeded,high,2,121,0.052,0,low,1,right,1,low,0,1.29200000000003,544.881,546.173,0
4,w,20,right,speeded,high,2,122,0.055,1,low,1,right,1,low,0,1.09799999999996,549.413,550.511,0
4,w,20,right,speeded,high,2,123,0.071,0,high,0,left,1,high,1,1.47199999999998,553.928,555.4,0
4,w,20,right,speeded,high,2,124,0.071,1,high,0,left,1,high,1,0.993000000000052,558.477,559.47,0
4,w,20,right,speeded,high,2,125,0.068,0,high,0,left,1,high,1,1.13100000000009,562.992,564.123,0
4,w,20,right,speeded,high,2,126,0.074,1,high,0,left,1,high,1,1.20600000000002,567.524,568.73,0
4,w,20,right,speeded,high,2,127,0.055,0,low,1,right,1,low,0,2.07399999999996,572.089,574.163,0
4,w,20,right,speeded,high,2,128,0.055,1,low,1,right,1,low,0,1.524,576.77,578.294,0
4,w,20,right,speeded,high,2,129,0.065,0,high,0,left,1,high,1,1.17899999999997,581.318,582.497,0
4,w,20,right,speeded,high,3,1,0.049,1,low,1,right,1,low,0,1.382,3.595,4.977,0
4,w,20,right,speeded,high,3,2,0.071,0,high,0,left,1,high,1,0.783999999999999,8.111,8.895,0
4,w,20,right,speeded,high,3,3,0.074,1,high,0,left,1,high,1,0.722999999999999,12.659,13.382,0
4,w,20,right,speeded,high,3,4,0.046,0,low,1,right,1,low,0,1.301,17.207,18.508,0
4,w,20,right,speeded,high,3,5,0.065,1,high,0,left,1,high,1,0.786000000000001,21.755,22.541,0
4,w,20,right,speeded,high,3,6,0.055,0,low,0,left,0,high,1,0.754000000000001,26.287,27.041,0
4,w,20,right,speeded,high,3,7,0.071,1,high,0,left,1,high,1,0.695,30.802,31.497,0
4,w,20,right,speeded,high,3,8,0.071,0,high,0,left,1,high,1,0.661999999999999,35.351,36.013,0
4,w,20,right,speeded,high,3,9,0.052,1,low,0,left,0,high,1,0.673999999999999,39.883,40.557,0
4,w,20,right,speeded,high,3,10,0.046,0,low,0,left,0,high,1,0.893000000000001,44.414,45.307,0
4,w,20,right,speeded,high,3,11,0.049,1,low,0,left,0,high,1,1.049,48.963,50.012,0
4,w,20,right,speeded,high,3,12,0.055,0,low,0,left,0,high,1,0.792000000000002,53.494,54.286,0
4,w,20,right,speeded,high,3,13,0.049,1,low,1,right,1,low,0,1.392,58.01,59.402,0
4,w,20,right,speeded,high,3,14,0.052,0,low,0,left,0,high,1,1.562,62.575,64.137,0
4,w,20,right,speeded,high,3,15,0.049,1,low,0,left,0,high,1,0.936999999999998,67.123,68.06,0
4,w,20,right,speeded,high,3,16,0.052,0,low,0,left,0,high,1,1.04899999999999,71.671,72.72,0
4,w,20,right,speeded,high,3,17,0.068,1,high,0,left,1,high,1,0.74499999999999,76.203,76.948,0
4,w,20,right,speeded,high,3,18,0.046,0,low,0,left,0,high,1,0.971000000000004,80.735,81.706,0
4,w,20,right,speeded,high,3,19,0.071,1,high,0,left,1,high,1,0.930000000000007,85.25,86.18,0
4,w,20,right,speeded,high,3,20,0.065,0,high,0,left,1,high,1,0.775000000000006,89.749,90.524,0
4,w,20,right,speeded,high,3,21,0.052,1,low,0,left,0,high,1,1.06800000000001,94.314,95.382,0
4,w,20,right,speeded,high,3,22,0.046,0,low,1,right,1,low,0,1.03,98.845,99.875,0
4,w,20,right,speeded,high,3,23,0.055,1,low,1,right,1,low,0,1.54400000000001,103.377,104.921,0
4,w,20,right,speeded,high,3,24,0.074,0,high,1,right,0,low,0,1.23700000000001,107.925,109.162,0
4,w,20,right,speeded,high,3,25,0.046,1,low,1,right,1,low,0,1.43299999999999,112.424,113.857,0
4,w,20,right,speeded,high,3,26,0.074,0,high,1,right,0,low,0,1.152,116.923,118.075,0
4,w,20,right,speeded,high,3,27,0.068,1,high,1,right,0,low,0,1.121,121.438,122.559,0
4,w,20,right,speeded,high,3,28,0.068,0,high,0,left,1,high,1,1.795,125.97,127.765,0
4,w,20,right,speeded,high,3,29,0.068,1,high,1,right,0,low,0,1.506,130.468,131.974,0
4,w,20,right,speeded,high,3,30,0.055,0,low,1,right,1,low,0,0.967000000000013,135.016,135.983,0
4,w,20,right,speeded,high,3,31,0.074,1,high,0,left,1,high,1,1.04900000000001,139.548,140.597,0
4,w,20,right,speeded,high,3,32,0.046,0,low,1,right,1,low,0,1.102,144.063,145.165,0
4,w,20,right,speeded,high,3,33,0.074,1,high,0,left,1,high,1,0.995999999999981,148.579,149.575,0
4,w,20,right,speeded,high,3,34,0.049,0,low,1,right,1,low,0,1.45400000000001,153.094,154.548,0
4,w,20,right,speeded,high,3,35,0.065,1,high,0,left,1,high,1,1.178,157.642,158.82,0
4,w,20,right,speeded,high,3,36,0.074,0,high,0,left,1,high,1,1.166,162.191,163.357,0
4,w,20,right,speeded,high,3,37,0.074,1,high,0,left,1,high,1,0.983000000000004,166.706,167.689,0
4,w,20,right,speeded,high,3,38,0.046,0,low,1,right,1,low,0,0.963999999999999,171.254,172.218,0
4,w,20,right,speeded,high,3,39,0.068,1,high,0,left,1,high,1,1.04499999999999,175.769,176.814,0
4,w,20,right,speeded,high,3,40,0.065,0,high,1,right,0,low,0,0.922000000000025,180.301,181.223,0
4,w,20,right,speeded,high,3,41,0.052,1,low,0,left,0,high,1,0.937000000000012,184.849,185.786,0
4,w,20,right,speeded,high,3,42,0.046,0,low,1,right,1,low,0,1.05199999999999,189.348,190.4,0
4,w,20,right,speeded,high,3,43,0.068,1,high,0,left,1,high,1,1.078,193.863,194.941,0
4,w,20,right,speeded,high,3,44,0.065,0,high,0,left,1,high,1,1.1340000000000101,198.362,199.496,0
4,w,20,right,speeded,high,3,45,0.065,1,high,1,right,0,low,0,1.03399999999999,202.893,203.927,0
4,w,20,right,speeded,high,3,46,0.071,0,high,0,left,1,high,1,1.03699999999998,207.425,208.462,0
4,w,20,right,speeded,high,3,47,0.074,1,high,0,left,1,high,1,1.18700000000001,211.974,213.161,0
4,w,20,right,speeded,high,3,48,0.074,0,high,0,left,1,high,1,0.984000000000009,216.522,217.506,0
4,w,20,right,speeded,high,3,49,0.049,1,low,1,right,1,low,0,0.895999999999987,221.054,221.95,0
4,w,20,right,speeded,high,3,50,0.065,0,high,1,right,0,low,0,0.836999999999989,225.602,226.439,0
4,w,20,right,speeded,high,3,51,0.046,1,low,1,right,1,low,0,1.09399999999999,230.15,231.244,0
4,w,20,right,speeded,high,3,52,0.065,0,high,0,left,1,high,1,1.18799999999999,234.699,235.887,0
4,w,20,right,speeded,high,3,53,0.074,1,high,0,left,1,high,1,1.00999999999999,239.214,240.224,0
4,w,20,right,speeded,high,3,54,0.071,0,high,0,left,1,high,1,0.953000000000003,243.762,244.715,0
4,w,20,right,speeded,high,3,55,0.052,1,low,1,right,1,low,0,1.22699999999998,248.294,249.521,0
4,w,20,right,speeded,high,3,56,0.068,0,high,0,left,1,high,1,1.42600000000002,252.826,254.252,0
4,w,20,right,speeded,high,3,57,0.055,1,low,0,left,0,high,1,1.43299999999999,257.358,258.791,0
4,w,20,right,speeded,high,3,58,0.052,0,low,1,right,1,low,0,1.31700000000001,261.923,263.24,0
4,w,20,right,speeded,high,3,59,0.055,1,low,1,right,1,low,0,1.24799999999999,266.421,267.669,0
4,w,20,right,speeded,high,3,60,0.049,0,low,1,right,1,low,0,1.16600000000005,270.953,272.119,0
4,w,20,right,speeded,high,3,61,0.071,1,high,1,right,0,low,0,0.915999999999997,275.468,276.384,0
4,w,20,right,speeded,high,3,62,0.068,0,high,1,right,0,low,0,1.44900000000001,279.983,281.432,0
4,w,20,right,speeded,high,3,63,0.049,1,low,0,left,0,high,1,1.21199999999999,284.515,285.727,0
4,w,20,right,speeded,high,3,64,0.049,0,low,1,right,1,low,0,1.19900000000001,289.063,290.262,0
4,w,20,right,speeded,high,3,65,0.068,1,high,0,left,1,high,1,1.17499999999995,293.612,294.787,0
4,w,20,right,speeded,high,3,66,0.071,0,high,0,left,1,high,1,1.053,298.127,299.18,0
4,w,20,right,speeded,high,3,67,0.052,1,low,0,left,0,high,1,0.935000000000002,302.642,303.577,0
4,w,20,right,speeded,high,3,68,0.068,0,high,0,left,1,high,1,1.27100000000002,307.157,308.428,0
4,w,20,right,speeded,high,3,69,0.065,1,high,0,left,1,high,1,1.19100000000003,311.739,312.93,0
4,w,20,right,speeded,high,3,70,0.068,0,high,0,left,1,high,1,0.902999999999963,316.271,317.174,0
4,w,20,right,speeded,high,3,71,0.055,1,low,1,right,1,low,0,1.197,320.802,321.999,0
4,w,20,right,speeded,high,3,72,0.052,0,low,1,right,1,low,0,1.19499999999999,325.334,326.529,0
4,w,20,right,speeded,high,3,73,0.065,1,high,0,left,1,high,1,1.35300000000001,329.849,331.202,0
4,w,20,right,speeded,high,3,74,0.052,0,low,1,right,1,low,0,1.029,334.398,335.427,0
4,w,20,right,speeded,high,3,75,0.046,1,low,0,left,0,high,1,0.99799999999999,338.946,339.944,0
4,w,20,right,speeded,high,3,76,0.074,0,high,0,left,1,high,1,1.09199999999998,343.511,344.603,0
4,w,20,right,speeded,high,3,77,0.074,1,high,0,left,1,high,1,1.06,348.059,349.119,0
4,w,20,right,speeded,high,3,78,0.071,0,high,0,left,1,high,1,0.925999999999988,352.591,353.517,0
4,w,20,right,speeded,high,3,79,0.055,1,low,1,right,1,low,0,0.716999999999985,357.123,357.84,0
4,w,20,right,speeded,high,3,80,0.071,0,high,0,left,1,high,1,1.24400000000003,361.655,362.899,0
4,w,20,right,speeded,high,3,81,0.071,1,high,0,left,1,high,1,0.98399999999998,366.187,367.171,0
4,w,20,right,speeded,high,3,82,0.046,0,low,1,right,1,low,0,1.19099999999997,370.735,371.926,0
4,w,20,right,speeded,high,3,83,0.055,1,low,0,left,0,high,1,0.937000000000012,375.267,376.204,0
4,w,20,right,speeded,high,3,84,0.049,0,low,0,left,0,high,1,1.98700000000002,379.815,381.802,0
4,w,20,right,speeded,high,3,85,0.049,1,low,1,right,1,low,0,1.31099999999998,384.413,385.724,0
4,w,20,right,speeded,high,3,86,0.065,0,high,0,left,1,high,1,1.51099999999997,388.978,390.489,0
4,w,20,right,speeded,high,3,87,0.071,1,high,0,left,1,high,1,1.185,393.527,394.712,0
4,w,20,right,speeded,high,3,88,0.065,0,high,0,left,1,high,1,1.17500000000001,398.058,399.233,0
4,w,20,right,speeded,high,3,89,0.046,1,low,0,left,0,high,1,1.24400000000003,402.59,403.834,0
4,w,20,right,speeded,high,3,90,0.068,0,high,0,left,1,high,1,1.17400000000004,407.138,408.312,0
4,w,20,right,speeded,high,3,91,0.071,1,high,0,left,1,high,1,1.04699999999997,411.687,412.734,0
4,w,20,right,speeded,high,3,92,0.049,0,low,1,right,1,low,0,1.69299999999998,416.202,417.895,0
4,w,20,right,speeded,high,3,93,0.046,1,low,0,left,0,high,1,1.11400000000003,420.734,421.848,0
4,w,20,right,speeded,high,3,94,0.055,0,low,1,right,1,low,0,1.63999999999999,425.249,426.889,0
4,w,20,right,speeded,high,3,95,0.071,1,high,0,left,1,high,1,0.813999999999965,429.797,430.611,0
4,w,20,right,speeded,high,3,96,0.055,0,low,1,right,1,low,0,1.798,434.329,436.127,0
4,w,20,right,speeded,high,3,97,0.052,1,low,0,left,0,high,1,1.28699999999998,438.894,440.181,0
4,w,20,right,speeded,high,3,98,0.055,0,low,1,right,1,low,0,1.86000000000001,443.426,445.286,0
4,w,20,right,speeded,high,3,99,0.055,1,low,0,left,0,high,1,1.17600000000004,447.941,449.117,0
4,w,20,right,speeded,high,3,100,0.065,0,high,0,left,1,high,1,1.411,452.489,453.9,0
4,w,20,right,speeded,high,3,101,0.052,1,low,0,left,0,high,1,1.07499999999999,457.071,458.146,0
4,w,20,right,speeded,high,3,102,0.068,0,high,0,left,1,high,1,1.00899999999996,461.619,462.628,0
4,w,20,right,speeded,high,3,103,0.065,1,high,0,left,1,high,1,0.892999999999972,466.184,467.077,0
4,w,20,right,speeded,high,3,104,0.052,0,low,0,left,0,high,1,1.166,470.749,471.915,0
4,w,20,right,speeded,high,3,105,0.074,1,high,0,left,1,high,1,0.966000000000008,475.281,476.247,0
4,w,20,right,speeded,high,3,106,0.074,0,high,0,left,1,high,1,0.913000000000011,479.846,480.759,0
4,w,20,right,speeded,high,3,107,0.055,1,low,1,right,1,low,0,1.24200000000002,484.378,485.62,0
4,w,20,right,speeded,high,3,108,0.052,0,low,1,right,1,low,0,1.05499999999995,488.91,489.965,0
4,w,20,right,speeded,high,3,109,0.068,1,high,0,left,1,high,1,1.20400000000001,493.425,494.629,0
4,w,20,right,speeded,high,3,110,0.049,0,low,0,left,0,high,1,0.940999999999974,497.99,498.931,0
4,w,20,right,speeded,high,3,111,0.068,1,high,0,left,1,high,1,1.41000000000003,502.505,503.915,0
4,w,20,right,speeded,high,3,112,0.071,0,high,0,left,1,high,1,1.18900000000002,507.02,508.209,0
4,w,20,right,speeded,high,3,113,0.046,1,low,1,right,1,low,0,1.32900000000001,511.585,512.914,0
4,w,20,right,speeded,high,3,114,0.055,0,low,1,right,1,low,0,0.873000000000047,516.067,516.94,0
4,w,20,right,speeded,high,3,115,0.065,1,high,0,left,1,high,1,1.21799999999996,520.615,521.833,0
4,w,20,right,speeded,high,3,116,0.049,0,low,1,right,1,low,0,1.81399999999996,525.147,526.961,0
4,w,20,right,speeded,high,3,117,0.046,1,low,0,left,0,high,1,1.27599999999995,529.695,530.971,0
4,w,20,right,speeded,high,3,118,0.074,0,high,0,left,1,high,1,1.25,534.26,535.51,0
4,w,20,right,speeded,high,3,119,0.052,1,low,0,left,0,high,1,1.09699999999998,538.792,539.889,0
4,w,20,right,speeded,high,3,120,0.052,0,low,0,left,0,high,1,1.22700000000009,543.324,544.551,0
4,w,20,right,speeded,high,3,121,0.046,1,low,0,left,0,high,1,1.57799999999997,547.873,549.451,0
4,w,20,right,speeded,high,3,122,0.074,0,high,0,left,1,high,1,0.996999999999957,552.404,553.401,0
4,w,20,right,speeded,high,3,123,0.049,1,low,0,left,0,high,1,1.48500000000001,556.886,558.371,0
4,w,20,right,speeded,high,3,124,0.049,0,low,1,right,1,low,0,1.72800000000007,561.385,563.113,0
4,w,20,right,speeded,high,3,125,0.071,1,high,0,left,1,high,1,1.10500000000002,565.933,567.038,0
4,w,20,right,speeded,high,3,126,0.068,0,high,0,left,1,high,1,1.65800000000002,570.432,572.09,0
4,w,20,right,speeded,high,3,127,0.065,1,high,0,left,1,high,1,1.33400000000006,574.963,576.297,0
4,w,20,right,speeded,high,3,128,0.055,0,low,1,right,1,low,0,1.27599999999995,579.479,580.755,0
4,w,20,right,speeded,high,4,1,0.074,1,high,0,left,1,high,1,1.321,2.775,4.096,0
4,w,20,right,speeded,high,4,2,0.055,0,low,1,right,1,low,0,1.506,7.323,8.829,0
4,w,20,right,speeded,high,4,3,0.055,1,low,0,left,0,high,1,1.135,11.888,13.023,0
4,w,20,right,speeded,high,4,4,0.049,0,low,1,right,1,low,0,1.43,16.42,17.85,0
4,w,20,right,speeded,high,4,5,0.055,1,low,0,left,0,high,1,0.995000000000001,20.968,21.963,0
4,w,20,right,speeded,high,4,6,0.074,0,high,0,left,1,high,1,0.989999999999998,25.5,26.49,0
4,w,20,right,speeded,high,4,7,0.074,1,high,0,left,1,high,1,0.685000000000002,30.048,30.733,0
4,w,20,right,speeded,high,4,8,0.046,0,low,1,right,1,low,0,0.874000000000002,34.58,35.454,0
4,w,20,right,speeded,high,4,9,0.074,1,high,0,left,1,high,1,0.722000000000001,39.095,39.817,0
4,w,20,right,speeded,high,4,10,0.071,0,high,0,left,1,high,1,1.387,43.611,44.998,0
4,w,20,right,speeded,high,4,11,0.071,1,high,0,left,1,high,1,0.661999999999999,48.159,48.821,0
4,w,20,right,speeded,high,4,12,0.068,0,high,0,left,1,high,1,1.291,52.641,53.932,0
4,w,20,right,speeded,high,4,13,0.046,1,low,0,left,0,high,1,0.897999999999996,57.206,58.104,0
4,w,20,right,speeded,high,4,14,0.068,0,high,0,left,1,high,1,1.289,61.738,63.027,0
4,w,20,right,speeded,high,4,15,0.046,1,low,0,left,0,high,1,1.36799999999999,66.269,67.637,0
4,w,20,right,speeded,high,4,16,0.074,0,high,0,left,1,high,1,0.988,70.801,71.789,0
4,w,20,right,speeded,high,4,17,0.052,1,low,1,right,1,low,0,1.63900000000001,75.35,76.989,0
4,w,20,right,speeded,high,4,18,0.074,0,high,0,left,1,high,1,0.838000000000008,79.865,80.703,0
4,w,20,right,speeded,high,4,19,0.068,1,high,0,left,1,high,1,1.31999999999999,84.396,85.716,0
4,w,20,right,speeded,high,4,20,0.071,0,high,0,left,1,high,1,1.164,88.928,90.092,0
4,w,20,right,speeded,high,4,21,0.052,1,low,1,right,1,low,0,1.316,93.46,94.776,0
4,w,20,right,speeded,high,4,22,0.052,0,low,1,right,1,low,0,1.146,97.992,99.138,0
4,w,20,right,speeded,high,4,23,0.046,1,low,1,right,1,low,0,1.011,102.524,103.535,0
4,w,20,right,speeded,high,4,24,0.052,0,low,1,right,1,low,0,1.517,107.055,108.572,0
4,w,20,right,speeded,high,4,25,0.068,1,high,1,right,0,low,0,1.51599999999999,111.554,113.07,0
4,w,20,right,speeded,high,4,26,0.071,0,high,0,left,1,high,1,1.268,116.069,117.337,0
4,w,20,right,speeded,high,4,27,0.052,1,low,1,right,1,low,0,1.42,120.584,122.004,0
4,w,20,right,speeded,high,4,28,0.052,0,low,1,right,1,low,0,1.26900000000001,125.116,126.385,0
4,w,20,right,speeded,high,4,29,0.049,1,low,1,right,1,low,0,1.423,129.648,131.071,0
4,w,20,right,speeded,high,4,30,0.046,0,low,1,right,1,low,0,1.316,134.18,135.496,0
4,w,20,right,speeded,high,4,31,0.068,1,high,0,left,1,high,1,1.303,138.728,140.031,0
4,w,20,right,speeded,high,4,32,0.074,0,high,0,left,1,high,1,1.054,143.226,144.28,0
4,w,20,right,speeded,high,4,33,0.049,1,low,1,right,1,low,0,1.31999999999999,147.758,149.078,0
4,w,20,right,speeded,high,4,34,0.071,0,high,0,left,1,high,1,1.26000000000002,152.224,153.484,0
4,w,20,right,speeded,high,4,35,0.052,1,low,1,right,1,low,0,1.39100000000002,156.789,158.18,0
4,w,20,right,speeded,high,4,36,0.049,0,low,1,right,1,low,0,1.321,161.337,162.658,0
4,w,20,right,speeded,high,4,37,0.046,1,low,1,right,1,low,0,1.29000000000002,165.885,167.175,0
4,w,20,right,speeded,high,4,38,0.049,0,low,1,right,1,low,0,1.08500000000001,170.45,171.535,0
4,w,20,right,speeded,high,4,39,0.065,1,high,0,left,1,high,1,1.11099999999999,174.965,176.076,0
4,w,20,right,speeded,high,4,40,0.046,0,low,1,right,1,low,0,1.15899999999999,179.481,180.64,0
4,w,20,right,speeded,high,4,41,0.055,1,low,1,right,1,low,0,1.59700000000001,184.012,185.609,0
4,w,20,right,speeded,high,4,42,0.046,0,low,1,right,1,low,0,1.25299999999999,188.544,189.797,0
4,w,20,right,speeded,high,4,43,0.049,1,low,1,right,1,low,0,1.05799999999999,193.059,194.117,0
4,w,20,right,speeded,high,4,44,0.065,0,high,1,right,0,low,0,0.888000000000005,197.591,198.479,0
4,w,20,right,speeded,high,4,45,0.065,1,high,0,left,1,high,1,1.352,202.123,203.475,0
4,w,20,right,speeded,high,4,46,0.055,0,low,0,left,0,high,1,1.83500000000001,206.638,208.473,0
4,w,20,right,speeded,high,4,47,0.055,1,low,0,left,0,high,1,1.108,211.153,212.261,0
4,w,20,right,speeded,high,4,48,0.052,0,low,1,right,1,low,0,1.376,215.685,217.061,0
4,w,20,right,speeded,high,4,49,0.049,1,low,0,left,0,high,1,1.261,220.233,221.494,0
4,w,20,right,speeded,high,4,50,0.049,0,low,1,right,1,low,0,1.72900000000001,224.765,226.494,0
4,w,20,right,speeded,high,4,51,0.065,1,high,0,left,1,high,1,1.059,229.28,230.339,0
4,w,20,right,speeded,high,4,52,0.052,0,low,1,right,1,low,0,1.07399999999998,233.812,234.886,0
4,w,20,right,speeded,high,4,53,0.074,1,high,0,left,1,high,1,0.908000000000015,238.327,239.235,0
4,w,20,right,speeded,high,4,54,0.049,0,low,1,right,1,low,0,0.918000000000006,242.876,243.794,0
4,w,20,right,speeded,high,4,55,0.049,1,low,0,left,0,high,1,0.943000000000012,247.391,248.334,0
4,w,20,right,speeded,high,4,56,0.068,0,high,0,left,1,high,1,1.12200000000001,251.939,253.061,0
4,w,20,right,speeded,high,4,57,0.065,1,high,0,left,1,high,1,0.870000000000005,256.471,257.341,0
4,w,20,right,speeded,high,4,58,0.065,0,high,0,left,1,high,1,0.800000000000011,261.036,261.836,0
4,w,20,right,speeded,high,4,59,0.065,1,high,0,left,1,high,1,1.20499999999998,265.584,266.789,0
4,w,20,right,speeded,high,4,60,0.046,0,low,1,right,1,low,0,1.85000000000002,270.116,271.966,0
4,w,20,right,speeded,high,4,61,0.052,1,low,1,right,1,low,0,1.08600000000001,274.664,275.75,0
4,w,20,right,speeded,high,4,62,0.055,0,low,0,left,0,high,1,1.839,279.18,281.019,0
4,w,20,right,speeded,high,4,63,0.055,1,low,0,left,0,high,1,0.966000000000008,283.695,284.661,0
4,w,20,right,speeded,high,4,64,0.049,0,low,1,right,1,low,0,1.28000000000003,288.243,289.523,0
4,w,20,right,speeded,high,4,65,0.065,1,high,0,left,1,high,1,0.963000000000022,292.791,293.754,0
4,w,20,right,speeded,high,4,66,0.055,0,low,1,right,1,low,0,1.14299999999997,297.307,298.45,0
4,w,20,right,speeded,high,4,67,0.049,1,low,0,left,0,high,1,1.46099999999996,301.838,303.299,0
4,w,20,right,speeded,high,4,68,0.068,0,high,0,left,1,high,1,1.13200000000001,306.403,307.535,0
4,w,20,right,speeded,high,4,69,0.074,1,high,0,left,1,high,1,1.07600000000002,310.952,312.028,0
4,w,20,right,speeded,high,4,70,0.055,0,low,0,left,0,high,1,1.78800000000001,315.484,317.272,0
4,w,20,right,speeded,high,4,71,0.046,1,low,1,right,1,low,0,1.74699999999996,319.999,321.746,0
4,w,20,right,speeded,high,4,72,0.052,0,low,1,right,1,low,0,1.39499999999998,324.547,325.942,0
4,w,20,right,speeded,high,4,73,0.068,1,high,0,left,1,high,1,1.03899999999999,329.046,330.085,0
4,w,20,right,speeded,high,4,74,0.055,0,low,1,right,1,low,0,1.226,333.577,334.803,0
4,w,20,right,speeded,high,4,75,0.052,1,low,1,right,1,low,0,1.54899999999998,338.093,339.642,0
4,w,20,right,speeded,high,4,76,0.068,0,high,0,left,1,high,1,1.10999999999996,342.624,343.734,0
4,w,20,right,speeded,high,4,77,0.065,1,high,0,left,1,high,1,1.351,347.156,348.507,0
4,w,20,right,speeded,high,4,78,0.049,0,low,1,right,1,low,0,1.07300000000004,351.688,352.761,0
4,w,20,right,speeded,high,4,79,0.071,1,high,0,left,1,high,1,1.11399999999998,356.22,357.334,0
4,w,20,right,speeded,high,4,80,0.052,0,low,0,left,0,high,1,1.44200000000001,360.751,362.193,0
4,w,20,right,speeded,high,4,81,0.049,1,low,1,right,1,low,0,1.60599999999999,365.283,366.889,0
4,w,20,right,speeded,high,4,82,0.071,0,high,0,left,1,high,1,1.10500000000002,369.798,370.903,0
4,w,20,right,speeded,high,4,83,0.055,1,low,0,left,0,high,1,1.06400000000002,374.347,375.411,0
4,w,20,right,speeded,high,4,84,0.065,0,high,0,left,1,high,1,0.986999999999966,378.862,379.849,0
4,w,20,right,speeded,high,4,85,0.071,1,high,0,left,1,high,1,0.967999999999961,383.41,384.378,0
4,w,20,right,speeded,high,4,86,0.065,0,high,1,right,0,low,0,1.12900000000002,387.942,389.071,0
4,w,20,right,speeded,high,4,87,0.055,1,low,0,left,0,high,1,1.06700000000001,392.474,393.541,0
4,w,20,right,speeded,high,4,88,0.052,0,low,1,right,1,low,0,1.048,397.006,398.054,0
4,w,20,right,speeded,high,4,89,0.065,1,high,0,left,1,high,1,1.28200000000004,401.554,402.836,0
4,w,20,right,speeded,high,4,90,0.071,0,high,0,left,1,high,1,1.286,406.086,407.372,0
4,w,20,right,speeded,high,4,91,0.074,1,high,0,left,1,high,1,0.96999999999997,410.634,411.604,0
4,w,20,right,speeded,high,4,92,0.055,0,low,1,right,1,low,0,1.23200000000003,415.166,416.398,0
4,w,20,right,speeded,high,4,93,0.049,1,low,0,left,0,high,1,1.512,419.714,421.226,0
4,w,20,right,speeded,high,4,94,0.065,0,high,0,left,1,high,1,1.625,424.296,425.921,0
4,w,20,right,speeded,high,4,95,0.074,1,high,0,left,1,high,1,1.06900000000002,428.828,429.897,0
4,w,20,right,speeded,high,4,96,0.046,0,low,0,left,0,high,1,1.11200000000002,433.376,434.488,0
4,w,20,right,speeded,high,4,97,0.052,1,low,1,right,1,low,0,1.42900000000003,437.924,439.353,0
4,w,20,right,speeded,high,4,98,0.074,0,high,0,left,1,high,1,1.11099999999999,442.439,443.55,0
4,w,20,right,speeded,high,4,99,0.068,1,high,0,left,1,high,1,0.96999999999997,447.004,447.974,0
4,w,20,right,speeded,high,4,100,0.071,0,high,0,left,1,high,1,1.01400000000001,451.569,452.583,0
4,w,20,right,speeded,high,4,101,0.071,1,high,0,left,1,high,1,1.02699999999999,456.118,457.145,0
4,w,20,right,speeded,high,4,102,0.068,0,high,0,left,1,high,1,0.743999999999971,460.699,461.443,0
4,w,20,right,speeded,high,4,103,0.046,1,low,1,right,1,low,0,2.49000000000001,465.248,467.738,0
4,w,20,right,speeded,high,4,104,0.071,0,high,0,left,1,high,1,0.89100000000002,470.311,471.202,0
4,w,20,right,speeded,high,4,105,0.071,1,high,1,right,0,low,0,1.24599999999998,474.826,476.072,0
4,w,20,right,speeded,high,4,106,0.065,0,high,1,right,0,low,0,1.12399999999997,479.391,480.515,0
4,w,20,right,speeded,high,4,107,0.046,1,low,1,right,1,low,0,0.941000000000031,483.972,484.913,0
4,w,20,right,speeded,high,4,108,0.049,0,low,1,right,1,low,0,1.28799999999995,488.504,489.792,0
4,w,20,right,speeded,high,4,109,0.055,1,low,0,left,0,high,1,1.37299999999999,493.053,494.426,0
4,w,20,right,speeded,high,4,110,0.055,0,low,1,right,1,low,0,2.03899999999999,497.601,499.64,0
4,w,20,right,speeded,high,4,111,0.071,1,high,0,left,1,high,1,1.20400000000001,502.182,503.386,0
4,w,20,right,speeded,high,4,112,0.068,0,high,0,left,1,high,1,1.60500000000002,506.714,508.319,0
4,w,20,right,speeded,high,4,113,0.052,1,low,0,left,0,high,1,1.43099999999998,511.296,512.727,0
